playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;itmPercent;averageBuyin;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD;rbD3;rbD4;rbD5;rbRedD;profitPostRbD3;profitPostRbD4;profitPostRbD5;profitPostRbRedD
damassey;201;575;5675;16000;80;48;73;143;39;17;2;0;0;0;0;0;39.8;28.23;6.02;397.25;25;600;1589;6356;7150.5;7945;9534;95.34;107.26;119.18;143.01;695.34;707.26;719.18;743.01
kaspa84;200;-3600;20000;53800;61;69;70;149;35;15;1;0;0;0;0;0;30.5;100;10.33;1400;150;-3450;5600;22400;25200;28000;33600;336;378;420;504.01;-3114;-3072;-3030;-2945.99
gigouille;200;75;6425;17900;77;58;65;147;35;17;1;0;0;0;0;0;38.5;32.12;7.13;449.75;25;100;1799;7196;8095.5;8995;10794;107.94;121.43;134.93;161.91;207.94;221.43;234.93;261.91
philippe1365;200;-25;5175;14450;72;63;65;151;26;21;1;1;0;0;0;0;36;25.88;6.92;362.25;0;-25;1449;5796;6520.5;7245;8694;86.94;97.81;108.68;130.41;61.94;72.81;83.68;105.41
MotifXF;199;1150;9450;49650;63;49;87;153;29;15;1;0;0;0;1;0;31.66;47.49;-75.13;661.5;50;1200;2646;10584;11907;13230;15876;158.76;178.61;198.45;238.14;1358.76;1378.61;1398.45;1438.14
jAAfAAl;199;-650;5450;14600;72;72;55;154;30;13;1;1;0;0;0;0;36.18;27.39;10.7;381.5;0;-650;1526;6104;6867;7630;9156;91.56;103.01;114.45;137.34;-558.44;-546.99;-535.55;-512.66
FR333B3T;198;700;4950;13950;80;66;52;145;34;17;1;1;0;0;0;0;40.4;25;6.06;346.5;25;725;1386;5544;6237;6930;8316;83.16;93.56;103.95;124.74;808.16;818.56;828.95;849.74
MJ5555;198;-750;10150;27000;69;53;76;142;43;13;0;0;0;0;0;0;34.85;51.26;11.33;710.5;50;-700;2842;11368;12789;14210;17052;170.52;191.84;213.15;255.78;-529.48;-508.16;-486.85;-444.22
mans69;196;-800;6450;16800;70;45;81;147;34;14;1;0;0;0;0;0;35.71;32.91;13.18;451.5;0;-800;1806;7224;8127;9030;10836;108.36;121.91;135.45;162.54;-691.64;-678.09;-664.55;-637.46
Vanouchkaaa;195;1500;6700;18850;74;62;59;146;29;18;1;1;0;0;0;0;37.95;34.36;6.22;469;25;1525;1876;7504;8442;9380;11256;112.56;126.63;140.7;168.84;1637.56;1651.63;1665.7;1693.84
Xtrail7627;195;-825;13875;34850;77;51;67;154;33;7;1;0;0;0;0;0;39.49;71.15;16.28;971.25;100;-725;3885;15540;17482.5;19425;23310;233.1;262.24;291.38;349.65;-491.9;-462.76;-433.62;-375.35
Sebonino;195;-325;6025;16050;69;40;86;146;30;19;0;0;0;0;0;0;35.38;30.9;11.2;421.75;25;-300;1687;6748;7591.5;8435;10122;101.22;113.87;126.53;151.83;-198.78;-186.13;-173.47;-148.17
BadSanta nAS;194;1125;9675;26700;78;58;58;135;44;15;0;0;0;0;0;0;40.21;49.87;8.01;677.25;25;1150;2709;10836;12190.5;13545;16254;162.54;182.86;203.18;243.81;1312.54;1332.86;1353.18;1393.81
Titankratos;194;4600;19400;53000;85;41;68;147;34;10;2;1;0;0;0;0;43.81;100;8.93;1358;150;4750;5432;21728;24444;27160;32592;325.92;366.66;407.4;488.88;5075.92;5116.66;5157.4;5238.88
lepitivier;194;-350;4850;14700;66;62;66;142;35;14;1;1;1;0;0;0;34.02;25;-1.03;339.5;25;-325;1358;5432;6111;6790;8148;81.48;91.67;101.85;122.22;-243.52;-233.33;-223.15;-202.78
steflush62;193;-1075;11675;30750;67;55;71;146;27;17;3;0;0;0;0;0;34.72;60.49;12.21;817.25;50;-1025;3269;13076;14710.5;16345;19614;196.14;220.66;245.18;294.21;-828.86;-804.34;-779.82;-730.79
blamafialao;193;-550;5750;14700;71;57;65;150;32;9;2;0;0;0;0;0;36.79;29.79;14.78;402.5;0;-550;1610;6440;7245;8050;9660;96.6;108.68;120.75;144.9;-453.4;-441.32;-429.25;-405.1
Oo.jaggy.oO;192;-2800;19200;49600;66;62;64;148;32;12;0;0;0;0;0;0;34.38;100;13.89;1344;100;-2700;5376;21504;24192;26880;32256;322.56;362.88;403.2;483.84;-2377.44;-2337.12;-2296.8;-2216.16
THE PICHE;192;-575;8275;20600;73;76;43;155;29;7;1;0;0;0;0;0;38.02;43.1;17.02;579.25;25;-550;2317;9268;10426.5;11585;13902;139.02;156.4;173.78;208.53;-410.98;-393.6;-376.22;-341.47
Christian.G;191;-2900;19100;49800;63;60;68;148;28;15;0;0;0;0;0;0;32.98;100;13.09;1337;250;-2650;5348;21392;24066;26740;32088;320.88;360.99;401.1;481.32;-2329.12;-2289.01;-2248.9;-2168.68
Zackus26;191;-3300;10450;26500;61;73;57;147;33;11;0;0;0;0;0;0;31.94;54.71;15.47;731.5;50;-3250;2926;11704;13167;14630;17556;175.56;197.51;219.45;263.34;-3074.44;-3052.49;-3030.55;-2986.66
8Belle8;191;-750;9550;23900;71;69;51;155;26;9;1;0;0;0;0;0;37.17;50;16.58;668.5;0;-750;2674;10696;12033;13370;16044;160.44;180.5;200.55;240.66;-589.56;-569.5;-549.45;-509.34
Lajybe;191;-150;5150;13550;73;52;66;144;38;8;1;0;0;0;0;0;38.22;26.96;12.3;360.5;25;-125;1442;5768;6489;7210;8652;86.52;97.34;108.15;129.78;-38.48;-27.66;-16.85;4.78
Samlel;190;-400;19000;55400;63;66;61;140;28;17;4;1;0;0;0;0;33.16;100;2.81;1330;150;-250;5320;21280;23940;26600;31920;319.2;359.1;399;478.8;69.2;109.1;149;228.8
Pika_Pikachu;190;175;5925;15650;74;62;54;147;27;12;4;0;0;0;0;0;38.95;31.18;11.95;414.75;25;200;1659;6636;7465.5;8295;9954;99.54;111.98;124.43;149.31;299.54;311.98;324.43;349.31
kylsen80;190;200;19000;53400;69;57;64;137;33;18;2;0;0;0;0;0;36.32;100;6.32;1330;200;400;5320;21280;23940;26600;31920;319.2;359.1;399;478.8;719.2;759.1;799;878.8
MITROVIC67;190;800;19000;53000;71;59;60;138;37;11;4;0;0;0;0;0;37.37;100;7.02;1330;150;950;5320;21280;23940;26600;31920;319.2;359.1;399;478.8;1269.2;1309.1;1349;1428.8
JeanPiere72;190;-475;5175;13050;72;53;65;153;24;13;0;0;0;0;0;0;37.89;27.24;15.94;362.25;25;-450;1449;5796;6520.5;7245;8694;86.94;97.81;108.68;130.41;-363.06;-352.19;-341.32;-319.59
HuBBeuR;190;-1775;5025;13800;49;65;76;141;28;20;1;0;0;0;0;0;25.79;26.45;8.46;351.75;0;-1775;1407;5628;6331.5;7035;8442;84.42;94.97;105.53;126.63;-1690.58;-1680.03;-1669.47;-1648.37
AvIFFF;190;-700;13050;36350;66;40;84;144;31;13;1;1;0;0;0;0;34.74;68.68;7.15;913.5;50;-650;3654;14616;16443;18270;21924;219.24;246.65;274.05;328.86;-430.76;-403.35;-375.95;-321.14
Moukdi57;189;-400;4900;12900;72;48;69;147;30;11;0;1;0;0;0;0;38.1;25.93;12.24;343;25;-375;1372;5488;6174;6860;8232;82.32;92.61;102.9;123.48;-292.68;-282.39;-272.1;-251.52
Leleu-77;188;625;12575;35350;59;48;81;143;26;18;0;1;0;0;0;0;31.38;66.89;6.3;880.25;100;725;3521;14084;15844.5;17605;21126;211.26;237.67;264.08;316.89;936.26;962.67;989.08;1041.89
Laeti-jp2012;188;-1250;10000;27700;57;66;65;138;34;15;1;0;0;0;0;0;30.32;53.19;7.67;700;50;-1200;2800;11200;12600;14000;16800;168;189;210;252;-1032;-1011;-990;-948
mattmattt;187;-125;4975;12800;71;62;54;147;30;10;0;0;0;0;0;0;37.97;26.6;14.24;348.25;25;-100;1393;5572;6268.5;6965;8358;83.58;94.03;104.48;125.37;-16.42;-5.97;4.48;25.37
gamblers;187;-625;4675;12450;57;70;60;148;24;11;4;0;0;0;0;0;30.48;25;11.23;327.25;25;-600;1309;5236;5890.5;6545;7854;78.54;88.36;98.18;117.81;-521.46;-511.64;-501.82;-482.19
Killi7inc0;187;-200;4850;12950;64;62;61;140;33;13;1;0;0;0;0;0;34.22;25.94;11;339.5;25;-175;1358;5432;6111;6790;8148;81.48;91.67;101.85;122.22;-93.52;-83.33;-73.15;-52.78
Psychosss;187;-125;4775;12500;68;52;67;145;27;14;1;0;0;0;0;0;36.36;25.53;12.74;334.25;25;-100;1337;5348;6016.5;6685;8022;80.22;90.25;100.28;120.33;-19.78;-9.75;0.28;20.33
yonathan1948;187;-2300;18700;50000;56;51;80;140;31;16;0;0;0;0;0;0;29.95;100;10.87;1309;150;-2150;5236;20944;23562;26180;31416;314.16;353.43;392.7;471.24;-1835.84;-1796.57;-1757.3;-1678.76
alan5765;186;-750;4750;13500;55;72;59;126;42;17;1;0;0;0;0;0;29.57;25.54;5.26;332.5;25;-725;1330;5320;5985;6650;7980;79.8;89.78;99.75;119.7;-645.2;-635.22;-625.25;-605.3
E.X.O.C.E.T;186;-2000;18600;50000;60;59;67;139;34;11;2;0;0;0;0;0;32.26;100;10.39;1302;200;-1800;5208;20832;23436;26040;31248;312.48;351.54;390.6;468.72;-1487.52;-1448.46;-1409.4;-1331.28
zazapette;186;-275;6525;17550;67;66;53;141;27;17;1;0;0;0;0;0;36.02;35.08;10.34;456.75;0;-275;1827;7308;8221.5;9135;10962;109.62;123.32;137.03;164.43;-165.38;-151.68;-137.97;-110.57
shu06;185;-175;4725;12400;66;54;65;138;37;9;1;0;0;0;0;0;35.68;25.54;12.52;330.75;25;-150;1323;5292;5953.5;6615;7938;79.38;89.3;99.23;119.07;-70.62;-60.7;-50.77;-30.93
zooooott;185;-250;4800;11850;66;58;61;153;22;9;1;0;0;0;0;0;35.68;25.95;17.71;336;25;-225;1344;5376;6048;6720;8064;80.64;90.72;100.8;120.96;-144.36;-134.28;-124.2;-104.04
philivey7212;185;-3700;18500;48200;58;77;50;144;30;9;2;0;0;0;0;0;31.35;100;13.15;1295;150;-3550;5180;20720;23310;25900;31080;310.8;349.65;388.5;466.2;-3239.2;-3200.35;-3161.5;-3083.8
DonMoiTou;185;-2300;18500;50600;63;56;66;132;40;12;1;0;0;0;0;0;34.05;100;8.83;1295;150;-2150;5180;20720;23310;25900;31080;310.8;349.65;388.5;466.2;-1839.2;-1800.35;-1761.5;-1683.8
Gabinfle;184;-1800;18400;49000;57;71;56;140;34;9;0;1;0;0;0;0;30.98;100;11.23;1288;100;-1700;5152;20608;23184;25760;30912;309.12;347.76;386.4;463.68;-1390.88;-1352.24;-1313.6;-1236.32
floptiii;184;-375;5175;13850;65;58;61;141;28;13;2;0;0;0;0;0;35.33;28.12;10.79;362.25;25;-350;1449;5796;6520.5;7245;8694;86.94;97.81;108.68;130.41;-263.06;-252.19;-241.32;-219.59
VERYWELL;184;75;5275;14150;72;65;47;136;29;19;0;0;0;0;0;0;39.13;28.67;10.58;369.25;25;100;1477;5908;6646.5;7385;8862;88.62;99.7;110.78;132.93;188.62;199.7;210.78;232.93
_azazel_;184;-925;4725;13450;52;67;65;127;41;13;3;0;0;0;0;0;28.26;25.68;5.11;330.75;25;-900;1323;5292;5953.5;6615;7938;79.38;89.3;99.23;119.07;-820.62;-810.7;-800.77;-780.93
IDEFIX38;184;-1025;6075;15550;64;59;61;146;26;11;1;0;0;0;0;0;34.78;33.02;14.68;425.25;25;-1000;1701;6804;7654.5;8505;10206;102.06;114.82;127.58;153.09;-897.94;-885.18;-872.42;-846.91
gp800;184;850;9550;28100;69;58;57;125;36;22;1;0;0;0;0;0;37.5;51.9;1.92;668.5;50;900;2674;10696;12033;13370;16044;160.44;180.5;200.55;240.66;1060.44;1080.5;1100.55;1140.66
RIEPPP;184;900;6350;17750;73;56;55;130;36;16;2;0;0;0;0;0;39.67;34.51;6.82;444.5;25;925;1778;7112;8001;8890;10668;106.68;120.02;133.35;160.02;1031.68;1045.02;1058.35;1085.02
mimoun85;183;100;18300;48800;72;69;42;137;33;12;1;0;0;0;0;0;39.34;100;11.11;1281;100;200;5124;20496;23058;25620;30744;307.44;345.87;384.3;461.16;507.44;545.87;584.3;661.16
nosugarlpls;183;-100;18300;51000;65;69;49;133;30;19;1;0;0;0;0;0;35.52;100;7.1;1281;100;0;5124;20496;23058;25620;30744;307.44;345.87;384.3;461.16;307.44;345.87;384.3;461.16
Romcocacola;183;175;4675;13050;67;60;56;137;22;23;1;0;0;0;0;0;36.61;25.55;6.95;327.25;25;200;1309;5236;5890.5;6545;7854;78.54;88.36;98.18;117.81;278.54;288.36;298.18;317.81
suazo59lmr;183;825;10675;31500;68;65;50;133;32;14;3;1;0;0;0;0;37.16;58.33;1.64;747.25;50;875;2989;11956;13450.5;14945;17934;179.34;201.76;224.18;269.01;1054.34;1076.76;1099.18;1144.01
Bastienzz;183;125;4575;12150;74;56;53;134;40;8;1;0;0;0;0;0;40.44;25;11.48;320.25;25;150;1281;5124;5764.5;6405;7686;76.86;86.47;96.08;115.29;226.86;236.47;246.08;265.29
golfinhood;182;-225;4675;13400;59;60;63;129;35;16;2;0;0;0;0;0;32.42;25.69;4.46;327.25;25;-200;1309;5236;5890.5;6545;7854;78.54;88.36;98.18;117.81;-121.46;-111.64;-101.82;-82.19
asasin84;182;-300;4950;12950;61;66;55;138;32;11;1;0;0;0;0;0;33.52;27.2;12.79;346.5;0;-300;1386;5544;6237;6930;8316;83.16;93.56;103.95;124.74;-216.84;-206.44;-196.05;-175.26
malbar9.7.4;182;25;5925;18100;63;53;66;127;34;18;2;1;0;0;0;0;34.62;32.55;-1.83;414.75;0;25;1659;6636;7465.5;8295;9954;99.54;111.98;124.43;149.31;124.54;136.98;149.43;174.31
FanDeShooye;182;100;6150;15450;72;58;52;146;26;9;1;0;0;0;0;0;39.56;33.79;16.26;430.5;25;125;1722;6888;7749;8610;10332;103.32;116.24;129.15;154.98;228.32;241.24;254.15;279.98
makarov14071;181;-2050;5450;13600;49;73;59;141;32;8;0;0;0;0;0;0;27.07;30.11;16.82;381.5;25;-2025;1526;6104;6867;7630;9156;91.56;103.01;114.45;137.34;-1933.44;-1921.99;-1910.55;-1887.66
Soumillion57;181;325;7175;19400;69;45;67;141;17;23;0;0;0;0;0;0;38.12;39.64;9.87;502.25;25;350;2009;8036;9040.5;10045;12054;120.54;135.61;150.68;180.81;470.54;485.61;500.68;530.81
Traztaroot57;181;75;4875;12900;72;60;49;134;35;12;0;0;0;0;0;0;39.78;26.93;11.79;341.25;25;100;1365;5460;6142.5;6825;8190;81.9;92.14;102.38;122.85;181.9;192.14;202.38;222.85
dampaf;181;125;7425;21950;61;64;56;123;38;17;3;0;0;0;0;0;33.7;41.02;1.46;519.75;25;150;2079;8316;9355.5;10395;12474;124.74;140.33;155.93;187.11;274.74;290.33;305.93;337.11
MisterGreg95;181;-1100;18100;54000;53;76;52;122;35;21;3;0;0;0;0;0;29.28;100;0.55;1267;200;-900;5068;20272;22806;25340;30408;304.08;342.09;380.1;456.12;-595.92;-557.91;-519.9;-443.88
Hinuzel07;181;-250;4550;12200;60;57;64;137;29;14;1;0;0;0;0;0;33.15;25.14;10.62;318.5;25;-225;1274;5096;5733;6370;7644;76.44;86;95.55;114.66;-148.56;-139;-129.45;-110.34
nono031;181;1525;7175;20750;76;52;53;129;30;20;2;0;0;0;0;0;41.99;39.64;3.6;502.25;25;1550;2009;8036;9040.5;10045;12054;120.54;135.61;150.68;180.81;1670.54;1685.61;1700.68;1730.81
Team. 2015;181;425;8375;22100;69;57;55;140;30;9;1;1;0;0;0;0;38.12;46.27;12.04;586.25;0;425;2345;9380;10552.5;11725;14070;140.7;158.29;175.88;211.05;565.7;583.29;600.88;636.05
Badmove155;181;925;4725;13850;77;51;53;134;30;16;0;0;1;0;0;0;42.54;26.1;2.29;330.75;25;950;1323;5292;5953.5;6615;7938;79.38;89.3;99.23;119.07;1029.38;1039.3;1049.23;1069.07
mR ArnaK;180;325;4725;13000;69;45;66;129;34;16;1;0;0;0;0;0;38.33;26.25;8.29;330.75;25;350;1323;5292;5953.5;6615;7938;79.38;89.3;99.23;119.07;429.38;439.3;449.23;469.07
fanycanou;180;-1350;4850;12950;58;54;68;136;28;14;2;0;0;0;0;0;32.22;26.94;11;339.5;0;-1350;1358;5432;6111;6790;8148;81.48;91.67;101.85;122.22;-1268.52;-1258.33;-1248.15;-1227.78
traqueur 3;179;575;5225;14000;73;52;54;134;29;15;1;0;0;0;0;0;40.78;29.19;10.69;365.75;25;600;1463;5852;6583.5;7315;8778;87.78;98.75;109.73;131.67;687.78;698.75;709.73;731.67
OhMaWiwi;179;-1300;6300;17500;59;67;53;140;21;14;3;1;0;0;0;0;32.96;35.2;7.41;441;25;-1275;1764;7056;7938;8820;10584;105.84;119.07;132.3;158.76;-1169.16;-1155.93;-1142.7;-1116.24
SpinTopreg;179;-1900;11700;31500;56;65;58;130;37;12;0;0;0;0;0;0;31.28;65.36;10.26;819;50;-1850;3276;13104;14742;16380;19656;196.56;221.13;245.7;294.84;-1653.44;-1628.87;-1604.3;-1555.16
Kast&Euch;179;400;7350;20350;71;62;46;131;33;14;1;0;0;0;0;0;39.66;41.06;7.71;514.5;25;425;2058;8232;9261;10290;12348;123.48;138.92;154.35;185.22;548.48;563.92;579.35;610.22
Yaourter;179;-375;4475;10950;67;70;42;145;28;6;0;0;0;0;0;0;37.43;25;18.44;313.25;25;-350;1253;5012;5638.5;6265;7518;75.18;84.58;93.98;112.77;-274.82;-265.42;-256.02;-237.23
ptipot;178;-450;12500;32650;62;43;73;137;25;14;2;0;0;0;0;0;34.83;70.22;12.93;875;0;-450;3500;14000;15750;17500;21000;210;236.25;262.5;315;-240;-213.75;-187.5;-135
Baltrance;178;50;5200;14100;69;58;51;133;33;11;1;0;0;0;0;0;38.76;29.21;9.62;364;25;75;1456;5824;6552;7280;8736;87.36;98.28;109.2;131.04;162.36;173.28;184.2;206.04
TheBigShark;178;-300;4700;12950;63;57;58;136;26;14;1;1;0;0;0;0;35.39;26.4;8.16;329;25;-275;1316;5264;5922;6580;7896;78.96;88.83;98.7;118.44;-196.04;-186.17;-176.3;-156.56
ju-up04;178;-775;4825;12500;62;53;63;133;36;8;1;0;0;0;0;0;34.83;27.11;13.64;337.75;25;-750;1351;5404;6079.5;6755;8106;81.06;91.19;101.33;121.59;-668.94;-658.81;-648.67;-628.41
majeetjo;178;375;5325;14400;70;72;36;134;28;14;2;0;0;0;0;0;39.33;29.92;9.86;372.75;25;400;1491;5964;6709.5;7455;8946;89.46;100.64;111.83;134.19;489.46;500.64;511.83;534.19
Niniboxe;177;50;10050;28100;58;47;72;131;29;15;2;0;0;0;0;0;32.77;56.78;6.8;703.5;50;100;2814;11256;12663;14070;16884;168.84;189.95;211.05;253.26;268.84;289.95;311.05;353.26
martinou10;176;-425;6025;14900;62;49;65;139;29;8;0;0;0;0;0;0;35.23;34.23;17.57;421.75;25;-400;1687;6748;7591.5;8435;10122;101.22;113.87;126.53;151.83;-298.78;-286.13;-273.47;-248.17
BeuStaps;176;-775;5075;13200;57;59;60;134;32;8;2;0;0;0;0;0;32.39;28.84;13.3;355.25;25;-750;1421;5684;6394.5;7105;8526;85.26;95.92;106.58;127.89;-664.74;-654.08;-643.42;-622.11
survivor13x;175;100;17500;46000;68;56;51;133;31;10;1;0;0;0;0;0;38.86;100;12.38;1225;100;200;4900;19600;22050;24500;29400;294;330.75;367.5;441;494;530.75;567.5;641
klkako07;175;-2900;17500;49000;54;72;49;128;30;14;3;0;0;0;0;0;30.86;100;6.67;1225;150;-2750;4900;19600;22050;24500;29400;294;330.75;367.5;441;-2456;-2419.25;-2382.5;-2309
berreta244;175;-1025;5175;16050;50;44;81;137;21;14;2;0;1;0;0;0;28.57;29.57;-3.38;362.25;0;-1025;1449;5796;6520.5;7245;8694;86.94;97.81;108.68;130.41;-938.06;-927.19;-916.32;-894.59
Jacky511;175;-475;6475;16700;62;69;44;131;31;13;0;0;0;0;0;0;35.43;37;14.03;453.25;25;-450;1813;7252;8158.5;9065;10878;108.78;122.38;135.98;163.17;-341.22;-327.62;-314.02;-286.83
Focus-Bro;175;1125;4475;12050;73;58;44;134;28;11;2;0;0;0;0;0;41.71;25.57;10.24;313.25;25;1150;1253;5012;5638.5;6265;7518;75.18;84.58;93.98;112.77;1225.18;1234.58;1243.98;1262.77
Virenque37;174;-400;17400;46600;66;52;56;132;27;14;1;0;0;0;0;0;37.93;100;10.73;1218;150;-250;4872;19488;21924;24360;29232;292.32;328.86;365.4;438.48;42.32;78.86;115.4;188.48
Babars42;174;-500;4450;12350;55;52;67;129;27;15;3;0;0;0;0;0;31.61;25.57;7.49;311.5;25;-475;1246;4984;5607;6230;7476;74.76;84.11;93.45;112.14;-400.24;-390.89;-381.55;-362.86
Candels Wash;174;-650;5250;14250;57;52;65;125;33;16;0;0;0;0;0;0;32.76;30.17;9.52;367.5;25;-625;1470;5880;6615;7350;8820;88.2;99.23;110.25;132.3;-536.8;-525.77;-514.75;-492.7
El_Chacal_94;173;1150;6350;18300;63;59;51;128;26;16;2;1;0;0;0;0;36.42;36.71;3.94;444.5;0;1150;1778;7112;8001;8890;10668;106.68;120.02;133.35;160.02;1256.68;1270.02;1283.35;1310.02
Fdp.winamax;173;-25;5125;13800;63;57;53;127;32;14;0;0;0;0;0;0;36.42;29.62;10.24;358.75;0;-25;1435;5740;6457.5;7175;8610;86.1;96.86;107.63;129.15;61.1;71.86;82.63;104.15
JDOUBLON12;173;-425;4325;11450;57;48;68;133;28;10;2;0;0;0;0;0;32.95;25;11.75;302.75;0;-425;1211;4844;5449.5;6055;7266;72.66;81.74;90.83;108.99;-352.34;-343.26;-334.17;-316.01
karigane;173;475;5925;16600;63;40;70;126;27;17;3;0;0;0;0;0;36.42;34.25;6.61;414.75;0;475;1659;6636;7465.5;8295;9954;99.54;111.98;124.43;149.31;574.54;586.98;599.43;624.31
sammarga78;172;1000;17200;48600;62;43;67;125;31;12;4;0;0;0;0;0;36.05;100;5.81;1204;100;1100;4816;19264;21672;24080;28896;288.96;325.08;361.2;433.44;1388.96;1425.08;1461.2;1533.44
bimq;172;-825;4725;11700;58;62;52;142;20;10;0;0;0;0;0;0;33.72;27.47;17.46;330.75;0;-825;1323;5292;5953.5;6615;7938;79.38;89.3;99.23;119.07;-745.62;-735.7;-725.77;-705.93
cabadyjor;171;-425;8775;24850;63;50;58;127;25;17;2;0;0;0;0;0;36.84;51.32;5.6;614.25;0;-425;2457;9828;11056.5;12285;14742;147.42;165.85;184.28;221.13;-277.58;-259.15;-240.72;-203.87
TrappyJacob;171;-525;4275;11900;52;69;50;123;35;10;3;0;0;0;0;0;30.41;25;7.21;299.25;25;-500;1197;4788;5386.5;5985;7182;71.82;80.8;89.78;107.73;-428.18;-419.2;-410.22;-392.27
mimi93600;171;425;4875;13750;62;56;53;120;31;17;3;0;0;0;0;0;36.26;28.51;5.98;341.25;25;450;1365;5460;6142.5;6825;8190;81.9;92.14;102.38;122.85;531.9;542.14;552.38;572.85
bebert9133;171;-875;4475;11100;57;63;51;137;25;9;0;0;0;0;0;0;33.33;26.17;17.32;313.25;0;-875;1253;5012;5638.5;6265;7518;75.18;84.58;93.98;112.77;-799.82;-790.42;-781.02;-762.23
plemob55;171;-500;4400;12350;51;32;88;125;24;21;1;0;0;0;0;0;29.82;25.73;6.44;308;0;-500;1232;4928;5544;6160;7392;73.92;83.16;92.4;110.88;-426.08;-416.84;-407.6;-389.12
PanicHeadach;170;200;17000;46600;64;55;51;127;29;11;3;0;0;0;0;0;37.65;100;8.63;1190;200;400;4760;19040;21420;23800;28560;285.6;321.3;357;428.4;685.6;721.3;757;828.4
bryan bolt;170;500;5000;14500;61;45;64;125;27;14;3;1;0;0;0;0;35.88;29.41;3.33;350;25;525;1400;5600;6300;7000;8400;84;94.5;105;126;609;619.5;630;651
AMDP67;170;0;7550;22800;54;54;62;130;22;15;2;0;1;0;0;0;31.76;44.41;-0.66;528.5;25;25;2114;8456;9513;10570;12684;126.84;142.7;158.55;190.26;151.84;167.7;183.55;215.26
chicha88;170;-1375;10325;33900;49;51;70;119;30;17;3;0;1;0;0;0;28.82;60.74;-9.44;722.75;50;-1325;2891;11564;13009.5;14455;17346;173.46;195.14;216.83;260.19;-1151.54;-1129.86;-1108.17;-1064.81
Kiiiingkong;170;650;6400;17550;71;50;49;129;26;11;4;0;0;0;0;0;41.76;37.65;8.59;448;25;675;1792;7168;8064;8960;10752;107.52;120.96;134.4;161.28;782.52;795.96;809.4;836.28
pigloti3;169;550;4850;13950;58;55;56;127;29;11;1;0;1;0;0;0;34.32;28.7;4.12;339.5;0;550;1358;5432;6111;6790;8148;81.48;91.67;101.85;122.22;631.48;641.67;651.85;672.22
betwin84;169;1700;16900;45400;64;48;57;131;27;9;1;1;0;0;0;0;37.87;100;10.45;1183;250;1950;4732;18928;21294;23660;28392;283.92;319.41;354.9;425.88;2233.92;2269.41;2304.9;2375.88
Salskine1978;169;75;4675;11850;67;49;53;132;29;8;0;0;0;0;0;0;39.64;27.66;15.51;327.25;25;100;1309;5236;5890.5;6545;7854;78.54;88.36;98.18;117.81;178.54;188.36;198.18;217.81
cedpkr78;169;300;5150;14050;67;68;34;127;27;13;2;0;0;0;0;0;39.64;30.47;9.06;360.5;25;325;1442;5768;6489;7210;8652;86.52;97.34;108.15;129.78;411.52;422.34;433.15;454.78
bientot60000;169;975;5825;16900;66;44;59;127;28;13;0;0;1;0;0;0;39.05;34.47;3.29;407.75;0;975;1631;6524;7339.5;8155;9786;97.86;110.09;122.33;146.79;1072.86;1085.09;1097.33;1121.79
zikman38760;169;-475;4375;12000;55;76;38;123;36;9;0;1;0;0;0;0;32.54;25.89;8.57;306.25;0;-475;1225;4900;5512.5;6125;7350;73.5;82.69;91.88;110.25;-401.5;-392.31;-383.12;-364.75
NitBandit;169;-575;4225;11400;56;68;45;125;31;12;1;0;0;0;0;0;33.14;25;10.06;295.75;25;-550;1183;4732;5323.5;5915;7098;70.98;79.85;88.73;106.47;-479.02;-470.15;-461.27;-443.53
xproeliumx;168;-800;4200;11250;51;50;67;126;29;12;1;0;0;0;0;0;30.36;25;10.71;294;25;-775;1176;4704;5292;5880;7056;70.56;79.38;88.2;105.84;-704.44;-695.62;-686.8;-669.16
La Visseuse;168;-900;4200;11600;51;56;61;130;23;12;2;1;0;0;0;0;30.36;25;7.94;294;25;-875;1176;4704;5292;5880;7056;70.56;79.38;88.2;105.84;-804.44;-795.62;-786.8;-769.16
Luckywill;168;-900;4350;10850;50;57;61;138;21;8;1;0;0;0;0;0;29.76;25.89;16.86;304.5;0;-900;1218;4872;5481;6090;7308;73.08;82.22;91.35;109.62;-826.92;-817.78;-808.65;-790.38
klrdirecteur;167;-300;16700;43800;57;61;49;132;20;14;1;0;0;0;0;0;34.13;100;12.57;1169;200;-100;4676;18704;21042;23380;28056;280.56;315.63;350.7;420.84;180.56;215.63;250.7;320.84
Roobbbyyy;167;575;4175;11550;63;65;39;119;36;10;2;0;0;0;0;0;37.72;25;7.78;292.25;0;575;1169;4676;5260.5;5845;7014;70.14;78.91;87.68;105.21;645.14;653.91;662.68;680.21
AA75;167;-450;4600;12350;55;47;65;126;29;11;1;0;0;0;0;0;32.93;27.54;10.51;322;0;-450;1288;5152;5796;6440;7728;77.28;86.94;96.6;115.92;-372.72;-363.06;-353.4;-334.08
Escapetoi;167;-500;5550;15750;49;31;87;124;27;12;4;0;0;0;0;0;29.34;33.23;5.41;388.5;25;-475;1554;6216;6993;7770;9324;93.24;104.9;116.55;139.86;-381.76;-370.1;-358.45;-335.14
